Order-ref,Channel,Order_Status,OCD,Age_Status
ref_879600170,Business,In Progress,21/06/2019,BAU
ref_879599804,Business,In Progress,21/06/2019,BAU
ref_879599530,Business,Completed,21/06/2019,
ref_879599331,Business,Completed,21/06/2019,
ref_879540825,Internal,Cease Completed,21/06/2019,
ref_879520842,Business,Cease Completed,21/06/2019,
ref_879520726,Carrier,Cease Completed,21/06/2019,
ref_879520694,Internal,Cease Completed,21/06/2019,
ref_879520410,Business,Cease Completed,21/06/2019,
ref_879520396,Carrier,Cease Completed,21/06/2019,
ref_879353088,Business,Completed,21/06/2019,
ref_879352888,Business,Completed,21/06/2019,
ref_879352689,Business,Completed,21/06/2019,
ref_879688413,Carrier,Cease In Progress,24/06/2019,BAU
ref_879688300,Carrier,Cancelled,24/06/2019,BAU
ref_879688229,Internal,Cease Completed,24/06/2019,
ref_879685395,Internal,Cease Completed,24/06/2019,
ref_879685372,Internal,Cease Completed,24/06/2019,
ref_879685348,Internal,Cease Completed,24/06/2019,
ref_879685315,Internal,Cease Completed,24/06/2019,
ref_879685235,Internal,Cease Completed,24/06/2019,
ref_879685205,Business,Cease Completed,24/06/2019,
ref_879684858,Business,In Progress,24/06/2019,BAU
ref_879684486,Business,Completed,24/06/2019,
ref_879677897,Business,Parked,24/06/2019,BAU Parked
ref_879669193,Business,Cancelled,24/06/2019,Backlog
ref_879668450,Business,Completed,24/06/2019,
ref_879668266,Business,Completed,24/06/2019,
ref_879667087,Business,Completed,24/06/2019,
ref_879666908,Business,Completed,24/06/2019,
ref_879666729,Business,Completed,24/06/2019,
ref_879666548,Business,Completed,24/06/2019,
ref_879666363,Business,Completed,24/06/2019,
ref_879665461,Carrier,Completed,24/06/2019,
ref_879665201,Business,Completed,24/06/2019,
ref_879662211,Business,Completed,24/06/2019,
ref_879620184,Business,Completed,24/06/2019,
ref_879619980,Business,Completed,24/06/2019,
ref_879619788,Business,Completed,24/06/2019,
ref_879619512,Business,Completed,24/06/2019,
ref_879615211,Business,Completed,24/06/2019,
ref_879613541,Carrier,Completed,24/06/2019,
ref_879613231,Business,Completed,24/06/2019,
ref_879612221,Business,Completed,24/06/2019,
ref_879581136,Carrier,Cease Completed,24/06/2019,
ref_879580828,Carrier,Cease Completed,24/06/2019,
ref_879533722,Internal,Cease Completed,24/06/2019,
ref_879533702,Internal,Cease Completed,24/06/2019,
ref_879533682,Internal,Cease Completed,24/06/2019,
ref_879533652,Internal,Cease Completed,24/06/2019,
ref_879470844,Business,Completed,24/06/2019,
ref_879720411,Carrier,In Progress,25/06/2019,BAU
ref_879720401,Business,Completed,25/06/2019,
ref_879716271,Carrier,Completed,25/06/2019,
ref_879716231,Carrier,Completed,25/06/2019,
ref_879716201,Carrier,In Progress,25/06/2019,BAU
ref_879715352,Carrier,Cancelled,25/06/2019,BAU
ref_879714421,Business,Completed,25/06/2019,
ref_879705056,Carrier,Cancelled,25/06/2019,BAU
ref_879704851,Internal,Completed,25/06/2019,
ref_879704671,Internal,Completed,25/06/2019,
ref_879704493,Internal,Completed,25/06/2019,
ref_879704303,Internal,Completed,25/06/2019,
ref_879700253,Business,Completed,25/06/2019,
ref_879665491,Carrier,Completed,25/06/2019,
ref_879664721,Business,In Progress,25/06/2019,BAU
ref_879662711,Carrier,Completed,25/06/2019,
ref_879662701,Business,Completed,25/06/2019,
ref_879610773,Carrier,Cease Completed,25/06/2019,
ref_879610741,Carrier,Cease Completed,25/06/2019,
ref_879610671,Business,Cease Completed,25/06/2019,
ref_879610650,Business,Cease Completed,25/06/2019,
ref_879590411,Business,Completed,25/06/2019,
ref_879558844,Business,Cease Completed,25/06/2019,
ref_879558773,Business,Cease Completed,25/06/2019,
ref_879558699,Internal,Cease Completed,25/06/2019,
ref_879558670,Internal,Cease Completed,25/06/2019,
ref_879558642,Internal,Cease Completed,25/06/2019,
ref_879558611,Internal,Cease Completed,25/06/2019,
ref_879558578,Internal,Cease Completed,25/06/2019,
ref_879781058,Internal,In Progress,26/06/2019,BAU
ref_879781027,Internal,Completed,26/06/2019,
ref_879780841,Internal,Completed,26/06/2019,
ref_879780649,Internal,Completed,26/06/2019,
ref_879780610,Internal,Completed,26/06/2019,
ref_879780390,Internal,Completed,26/06/2019,
ref_879780206,Internal,Completed,26/06/2019,
ref_879762536,Business,Cancelled,26/06/2019,Backlog
ref_879761540,Internal,Cease Completed,26/06/2019,
ref_879761521,Internal,Cease Completed,26/06/2019,
ref_879761447,Business,Cease Completed,26/06/2019,
ref_879761374,Business,Cease Completed,26/06/2019,
ref_879761330,Internal,Cease Completed,26/06/2019,
ref_879759809,Internal,Completed,26/06/2019,
ref_879759628,Internal,Completed,26/06/2019,
ref_879759440,Internal,Completed,26/06/2019,
ref_879720461,Business,Completed,26/06/2019,
ref_879717291,Business,Completed,26/06/2019,
ref_879713831,Business,Completed,26/06/2019,
ref_879696931,Business,Cease Completed,26/06/2019,
ref_879696830,Business,Cease Completed,26/06/2019,
ref_879665791,Business,Completed,26/06/2019,
ref_879659641,Business,Cease Completed,26/06/2019,
ref_879590711,Business,Completed,26/06/2019,
ref_879832099,Internal,In Progress,27/06/2019,BAU
ref_879831895,Internal,Completed,27/06/2019,
ref_879831704,Internal,Completed,27/06/2019,
ref_879831456,Business,Parked,27/06/2019,Project Parked
ref_879819435,Internal,Cease Completed,27/06/2019,
ref_879810105,Carrier,Cease Completed,27/06/2019,
ref_879809977,Business,Cease In Progress,27/06/2019,BAU
ref_879809927,Internal,Cease Completed,27/06/2019,
ref_879809865,Internal,Cease Completed,27/06/2019,
ref_879979265,Business,In Progress,01/07/2019,BAU
ref_879978604,Business,Completed,01/07/2019,
ref_879978425,Business,Completed,01/07/2019,
ref_879974774,Business,Cease Completed,01/07/2019,
ref_879974690,Business,Cease Completed,01/07/2019,
ref_879974606,Business,Cease Completed,01/07/2019,
ref_879973361,Business,Completed,01/07/2019,
ref_879973351,Carrier,Parked,01/07/2019,BAU Parked
ref_879972246,Business,Completed,01/07/2019,
ref_879972067,Business,Completed,01/07/2019,
ref_879971888,Business,Completed,01/07/2019,
ref_879971704,Business,Completed,01/07/2019,
ref_879971464,Business,Completed,01/07/2019,
ref_879964843,Business,Cease Completed,01/07/2019,
ref_879964771,Business,Cease Completed,01/07/2019,
ref_879964699,Business,Cease Completed,01/07/2019,
ref_879964627,Business,Cease Completed,01/07/2019,
ref_879964539,Business,Cease Completed,01/07/2019,
ref_879964358,Business,Cease Completed,01/07/2019,
ref_879959301,Business,Completed,01/07/2019,
ref_879857266,Business,Cease Completed,01/07/2019,
ref_879857194,Business,Cease Completed,01/07/2019,
ref_879857102,Business,Cease Completed,01/07/2019,
ref_879847568,Internal,Completed,01/07/2019,
ref_879837258,Business,Completed,01/07/2019,
ref_879837030,Business,Completed,01/07/2019,
ref_879836830,Business,Cancelled,01/07/2019,Backlog
ref_879836633,Business,Completed,01/07/2019,
ref_879822155,Internal,Cease Completed,01/07/2019,
ref_879822106,Internal,Cease Completed,01/07/2019,
ref_879822072,Internal,Cease Completed,01/07/2019,
ref_879821957,Internal,Cease Completed,01/07/2019,
ref_879820042,Business,Cancelled,01/07/2019,Backlog
ref_879819842,Business,Completed,01/07/2019,
ref_879901314,Business,Completed,28/06/2019,
ref_879894321,Carrier,In Progress,28/06/2019,BAU
ref_879866868,Business,Cease Completed,28/06/2019,
ref_879866794,Business,Cease Completed,28/06/2019,
ref_879866488,Business,Cease Completed,28/06/2019,
ref_879866415,Business,Cease Completed,28/06/2019,
ref_879841785,Business,Parked,28/06/2019,Project Parked
ref_879841571,Business,Completed,28/06/2019,
ref_879821555,Business,Completed,28/06/2019,
ref_880011117,Business,Completed,02/07/2019,
ref_880010917,Business,Completed,02/07/2019,
ref_880010725,Business,Completed,02/07/2019,
ref_880010539,Business,Completed,02/07/2019,
ref_880010354,Business,Completed,02/07/2019,
ref_880009160,Business,Completed,02/07/2019,
ref_880008964,Business,Completed,02/07/2019,
ref_880007032,Business,Cease Completed,02/07/2019,
ref_880006960,Business,Cease Completed,02/07/2019,
ref_880006886,Business,Cease Completed,02/07/2019,
ref_880006777,Business,Cease Completed,02/07/2019,
ref_880006620,Business,Cease Completed,02/07/2019,
ref_880006393,Business,Cease Completed,02/07/2019,
ref_879998741,Carrier,Completed,02/07/2019,
ref_879961751,Carrier,In Progress,02/07/2019,BAU
ref_879961711,Carrier,Parked,02/07/2019,BAU Parked
ref_879960781,Carrier,In Progress,02/07/2019,Backlog
ref_879947087,Business,Cease Completed,02/07/2019,
ref_879947062,Business,Cease Completed,02/07/2019,
ref_879946981,Business,Cease Completed,02/07/2019,
ref_879946892,Business,Cease Completed,02/07/2019,
ref_879946820,Business,Cease Completed,02/07/2019,
ref_879946748,Business,Cease Completed,02/07/2019,
ref_879946660,Business,Cease Completed,02/07/2019,
ref_879946586,Business,Cease Completed,02/07/2019,
ref_879946562,Business,Cease Completed,02/07/2019,
ref_879946538,Business,Cease Completed,02/07/2019,
ref_879946514,Business,Cease Completed,02/07/2019,
ref_879946490,Business,Cease Completed,02/07/2019,
ref_879946461,Business,Cease Completed,02/07/2019,
ref_879838818,Internal,Completed,02/07/2019,
ref_880096815,Business,Completed,03/07/2019,
ref_880096636,Business,In Progress,03/07/2019,BAU
ref_880096457,Business,In Progress,03/07/2019,BAU
ref_880089251,Business,In Progress,03/07/2019,BAU
ref_880088700,Business,Parked,03/07/2019,BAU Parked
ref_880088489,Business,In Progress,03/07/2019,BAU
ref_880085335,Internal,Cease Completed,03/07/2019,
ref_880077922,Business,Cease Completed,03/07/2019,
ref_880077828,Business,Cease Completed,03/07/2019,
ref_880077724,Business,Cease Completed,03/07/2019,
ref_880073301,Business,Completed,03/07/2019,
ref_880073278,Business,In Progress,03/07/2019,BAU
ref_880072921,Business,In Progress,03/07/2019,BAU
ref_880072557,Business,In Progress,03/07/2019,BAU
ref_880066584,Business,Cease Completed,03/07/2019,
ref_880058584,Business,Cease Completed,03/07/2019,
ref_880058510,Business,Cease Completed,03/07/2019,
ref_880057311,Carrier,In Progress,03/07/2019,BAU
ref_880055311,Business,Parked,03/07/2019,BAU Parked
ref_880043037,Internal,Completed,03/07/2019,
ref_880146031,Business,In Progress,04/07/2019,BAU
ref_880145810,Business,In Progress,04/07/2019,BAU
ref_880145612,Business,Completed,04/07/2019,
ref_880140401,Business,Cease Completed,04/07/2019,
ref_880140348,Internal,Cease Completed,04/07/2019,
ref_880140325,Internal,Cease Completed,04/07/2019,
ref_880139142,Business,Cancelled,04/07/2019,BAU
ref_880138937,Business,Cancelled,04/07/2019,BAU
ref_880138579,Business,Cancelled,04/07/2019,BAU
ref_880132888,Business,Cease Completed,04/07/2019,
ref_880126301,Carrier,Cancelled,04/07/2019,BAU
ref_880115321,Carrier,In Progress,04/07/2019,BAU
ref_880091023,Carrier,Cease Completed,04/07/2019,
ref_880068571,Carrier,Parked,04/07/2019,BAU Parked
ref_880059011,Business,Completed,04/07/2019,
ref_879848292,Internal,Cease Completed,04/07/2019,
ref_879848271,Internal,Cease Completed,04/07/2019,
ref_880244920,Internal,Cease Completed,08/07/2019,
ref_880244886,Internal,Cease Completed,08/07/2019,
ref_880244803,Carrier,Cease Completed,08/07/2019,
ref_880238795,Business,Parked,08/07/2019,Project Parked
ref_880238601,Business,Parked,08/07/2019,Project Parked
ref_880200844,Business,Cancelled,08/07/2019,Backlog
ref_880114170,Carrier,Completed,08/07/2019,
ref_880113922,Carrier,Completed,08/07/2019,
ref_880113669,Business,Completed,08/07/2019,
ref_880049229,Business,In Progress,08/07/2019,BAU
ref_880178403,Business,Parked,05/07/2019,Project Parked
ref_880171196,Business,Parked,05/07/2019,Project Parked
ref_880170989,Business,Parked,05/07/2019,Project Parked
ref_880169301,Carrier,Completed,05/07/2019,
ref_880085873,Internal,Cancelled,05/07/2019,BAU
ref_880297920,Carrier,Completed,09/07/2019,
ref_880297727,Carrier,Completed,09/07/2019,
ref_880297532,Carrier,Completed,09/07/2019,
ref_880283164,Business,Cease Completed,09/07/2019,
ref_880283131,Business,Cease Completed,09/07/2019,
ref_880282719,Business,Cease Completed,09/07/2019,
ref_880277804,Carrier,Cease Completed,09/07/2019,
ref_880273321,Carrier,Completed,09/07/2019,
ref_880270321,Carrier,Completed,09/07/2019,
ref_880268711,Business,Completed,09/07/2019,
ref_880268301,Carrier,Completed,09/07/2019,
ref_880250233,Business,Cancelled,09/07/2019,BAU
ref_880187297,Carrier,Completed,09/07/2019,
ref_880349335,Business,Completed,10/07/2019,
ref_880346154,Business,Completed,10/07/2019,
ref_880345973,Business,Completed,10/07/2019,
ref_880345792,Business,Completed,10/07/2019,
ref_880345611,Business,Completed,10/07/2019,
ref_880345432,Business,Completed,10/07/2019,
ref_880325977,Business,Cease Completed,10/07/2019,
ref_880325895,Carrier,Cease Completed,10/07/2019,
ref_880325794,Carrier,Cease Completed,10/07/2019,
ref_880306239,Business,Completed,10/07/2019,
ref_880306001,Business,In Progress,10/07/2019,BAU
ref_880305783,Business,In Progress,10/07/2019,BAU
ref_880305427,Business,Cancelled,10/07/2019,BAU
ref_880298206,Business,Completed,10/07/2019,
ref_880180471,Carrier,Completed,10/07/2019,
ref_880395274,Business,Completed,11/07/2019,
ref_880395080,Business,Completed,11/07/2019,
ref_880394901,Business,Completed,11/07/2019,
ref_880394722,Business,Completed,11/07/2019,
ref_880394543,Business,Completed,11/07/2019,
ref_880394364,Business,Completed,11/07/2019,
ref_880389412,Business,Cease Completed,11/07/2019,
ref_880388351,Business,Cease Completed,11/07/2019,
ref_880381598,Business,Completed,11/07/2019,
ref_880370501,Carrier,Completed,11/07/2019,
ref_880370301,Business,Completed,11/07/2019,
ref_880366289,Business,Cease Completed,11/07/2019,
ref_880366072,Business,Cease Completed,11/07/2019,
ref_880365977,Carrier,Cease Completed,11/07/2019,
ref_880365900,Carrier,Cease Completed,11/07/2019,
ref_880365856,Business,Cease Completed,11/07/2019,
ref_880365562,Carrier,Cease Completed,11/07/2019,
ref_880365429,Business,Cease Completed,11/07/2019,
ref_880338321,Carrier,Completed,11/07/2019,
ref_880327401,Carrier,Completed,11/07/2019,
ref_880258181,Business,Completed,11/07/2019,
ref_880420301,Carrier,Completed,12/07/2019,
ref_880419371,Carrier,In Progress,12/07/2019,BAU
ref_880419321,Carrier,Parked,12/07/2019,BAU Parked
ref_880414135,Carrier,Parked,12/07/2019,Project Parked
ref_880413783,Carrier,In Progress,12/07/2019,BAU
ref_880413495,Carrier,In Progress,12/07/2019,BAU
ref_880412341,Carrier,Parked,12/07/2019,BAU Parked
ref_880227282,Internal,Completed,12/07/2019,
ref_880227237,Internal,Completed,12/07/2019,
ref_880227205,Internal,In Progress,12/07/2019,BAU
ref_880530462,Carrier,Cancelled,15/07/2019,BAU
ref_880530386,Carrier,Cease In Progress,15/07/2019,BAU
ref_880530316,Business,Cease In Progress,15/07/2019,Backlog
ref_880529575,Business,Cancelled,15/07/2019,Backlog
ref_880527182,Business,Cease Completed,15/07/2019,
ref_880516748,Carrier,Cease Completed,15/07/2019,
ref_880516673,Carrier,Cease Completed,15/07/2019,
ref_880516590,Carrier,Cease Completed,15/07/2019,
ref_880516516,Carrier,Cease Completed,15/07/2019,
ref_880516443,Carrier,Cease Completed,15/07/2019,
ref_880516370,Carrier,Cease Completed,15/07/2019,
ref_880506301,Business,Completed,15/07/2019,
ref_880505301,Business,Completed,15/07/2019,
ref_880497158,Business,In Progress,15/07/2019,BAU
ref_880496723,Business,In Progress,15/07/2019,BAU
ref_880562249,Business,Cancelled,16/07/2019,BAU
ref_880562073,Business,Cancelled,16/07/2019,BAU
ref_880561823,Business,Completed,16/07/2019,
ref_880552561,Business,Completed,16/07/2019,
ref_880550531,Carrier,In Progress,16/07/2019,BAU
ref_880549331,Carrier,Completed,16/07/2019,
ref_880549321,Carrier,Cancelled,16/07/2019,BAU
ref_880472070,Carrier,Cease In Progress,16/07/2019,BAU
ref_880471696,Carrier,Cease Completed,16/07/2019,
ref_880416176,Business,Completed,16/07/2019,
ref_880415728,Business,Completed,16/07/2019,
ref_880620975,Carrier,Cease Completed,17/07/2019,
ref_880620892,Carrier,Cease Completed,17/07/2019,
ref_880611301,Business,In Progress,17/07/2019,BAU
ref_880610311,Business,In Progress,17/07/2019,BAU
ref_880610301,Business,Completed,17/07/2019,
ref_880598331,Business,In Progress,17/07/2019,BAU
ref_880587976,Business,In Progress,17/07/2019,BAU
ref_880678999,Business,Completed,18/07/2019,
ref_880678455,Business,Completed,18/07/2019,
ref_880676227,Business,In Progress,18/07/2019,BAU
ref_880675686,Business,In Progress,18/07/2019,BAU
ref_880675476,Business,In Progress,18/07/2019,BAU
ref_880672088,Business,In Progress,18/07/2019,BAU
ref_880671588,Business,In Progress,18/07/2019,BAU
ref_880665351,Carrier,Completed,18/07/2019,
ref_880663361,Carrier,In Progress,18/07/2019,BAU
ref_880660629,Carrier,Cease Completed,18/07/2019,
ref_880660620,Carrier,Cease Completed,18/07/2019,
ref_880660449,Carrier,Cease Completed,18/07/2019,
ref_880656301,Business,Completed,18/07/2019,
ref_880654469,Business,Cease Completed,18/07/2019,
ref_880654446,Business,Cease Completed,18/07/2019,
ref_880642028,Business,Cancelled,18/07/2019,Backlog
ref_880641327,Carrier,Completed,18/07/2019,
ref_880615966,Business,Cease Completed,18/07/2019,
ref_880615945,Business,Cease Completed,18/07/2019,
ref_880729626,Business,In Progress,19/07/2019,BAU
ref_880729447,Business,Completed,19/07/2019,
ref_880727268,Business,Completed,19/07/2019,
ref_880727089,Business,Completed,19/07/2019,
ref_880726894,Business,Completed,19/07/2019,
ref_880726715,Business,Completed,19/07/2019,
ref_880726534,Business,Completed,19/07/2019,
ref_880726355,Business,Completed,19/07/2019,
ref_880722170,Business,Completed,19/07/2019,
ref_880721991,Business,Completed,19/07/2019,
ref_880721754,Business,Completed,19/07/2019,
ref_880721538,Business,In Progress,19/07/2019,BAU
ref_880712331,Business,In Progress,19/07/2019,BAU
ref_880709331,Business,Completed,19/07/2019,
ref_880709321,Business,Cancelled,19/07/2019,Backlog
ref_880706301,Carrier,Completed,19/07/2019,
ref_880702731,Business,In Progress,19/07/2019,BAU
ref_880702311,Business,Completed,19/07/2019,
ref_880637751,Business,In Progress,19/07/2019,BAU
ref_880637483,Carrier,In Progress,19/07/2019,BAU
ref_880613936,Business,In Progress,19/07/2019,BAU
ref_880613515,Business,Completed,19/07/2019,
ref_880603655,Internal,In Progress,19/07/2019,BAU
ref_880603565,Internal,Completed,19/07/2019,
ref_880819281,Business,Parked,22/07/2019,Project Parked
ref_880799984,Business,Completed,22/07/2019,
ref_880799552,Business,In Progress,22/07/2019,BAU
ref_880799239,Business,Cease Completed,22/07/2019,
ref_880799137,Business,Cease Completed,22/07/2019,
ref_880799045,Business,Cease Completed,22/07/2019,
ref_880798931,Business,Cease Completed,22/07/2019,
ref_880798818,Business,Cease Completed,22/07/2019,
ref_880798793,Business,Cease Completed,22/07/2019,
ref_880798765,Business,Cease Completed,22/07/2019,
ref_880798731,Business,Cease Completed,22/07/2019,
ref_880798697,Business,Cease Completed,22/07/2019,
ref_880798666,Business,Cease Completed,22/07/2019,
ref_880798648,Business,Cease Completed,22/07/2019,
ref_880798589,Business,Cease Completed,22/07/2019,
ref_880798402,Carrier,Cease Completed,22/07/2019,
ref_880798320,Business,Cease In Progress,22/07/2019,BAU
ref_880792301,Carrier,Completed,22/07/2019,
ref_880788311,Business,Cancelled,22/07/2019,Backlog
ref_880787311,Carrier,Completed,22/07/2019,
ref_880784910,Business,Completed,22/07/2019,
ref_880784493,Business,Completed,22/07/2019,
ref_880780861,Carrier,Completed,22/07/2019,
ref_880780661,Business,Completed,22/07/2019,
ref_880779311,Carrier,Completed,22/07/2019,
ref_880709601,Carrier,Completed,22/07/2019,
ref_880709591,Carrier,Completed,22/07/2019,
ref_880696291,Carrier,In Progress,22/07/2019,BAU
ref_880695681,Carrier,Completed,22/07/2019,
ref_880604228,Business,Cease Completed,22/07/2019,
ref_880604194,Business,Cease Completed,22/07/2019,
ref_880604161,Business,Cease Completed,22/07/2019,
ref_880604138,Business,Cease Completed,22/07/2019,
ref_880604113,Business,Cease Completed,22/07/2019,
ref_880604076,Business,Cease Completed,22/07/2019,
ref_880546166,Carrier,Cease In Progress,22/07/2019,BAU
ref_880546056,Internal,Cease Completed,22/07/2019,
ref_880854502,Business,Completed,23/07/2019,
ref_880851371,Carrier,In Progress,23/07/2019,BAU
ref_880839561,Carrier,In Progress,23/07/2019,BAU
ref_880838301,Business,Completed,23/07/2019,
ref_880838128,Business,Parked,23/07/2019,BAU Parked
ref_880837720,Business,Completed,23/07/2019,
ref_880837102,Business,Cease Completed,23/07/2019,
ref_880837022,Business,Cease Completed,23/07/2019,
ref_880836912,Business,Cease Completed,23/07/2019,
ref_880836830,Business,Cease Completed,23/07/2019,
ref_880836724,Business,Cease Completed,23/07/2019,
ref_880836652,Business,Cease Completed,23/07/2019,
ref_880836571,Business,Cease Completed,23/07/2019,
ref_880836455,Business,Cease Completed,23/07/2019,
ref_880786801,Carrier,Completed,23/07/2019,
ref_880781201,Carrier,In Progress,23/07/2019,BAU
ref_880781171,Carrier,Parked,23/07/2019,BAU Parked
ref_880915571,Business,Completed,24/07/2019,
ref_880915388,Business,Completed,24/07/2019,
ref_880912205,Business,Completed,24/07/2019,
ref_880912008,Business,In Progress,24/07/2019,BAU
ref_880911824,Business,In Progress,24/07/2019,BAU
ref_880911635,Business,In Progress,24/07/2019,BAU
ref_880911390,Business,Completed,24/07/2019,
ref_880903947,Business,Cancelled,24/07/2019,BAU
ref_880903731,Business,Cancelled,24/07/2019,BAU
ref_880893429,Business,Cease In Progress,24/07/2019,BAU
ref_880893339,Business,Cease In Progress,24/07/2019,BAU
ref_880857155,Business,Cease Completed,24/07/2019,
ref_880857041,Business,Cease Completed,24/07/2019,
ref_880856863,Business,Cease In Progress,24/07/2019,BAU
ref_880840211,Business,In Progress,24/07/2019,BAU
ref_880688146,Business,In Progress,24/07/2019,BAU
ref_880524079,Business,In Progress,24/07/2019,BAU
ref_880961439,Internal,Completed,25/07/2019,
ref_880941401,Carrier,Completed,25/07/2019,
ref_880936819,Business,Cease Completed,25/07/2019,
ref_880936796,Business,Cease Completed,25/07/2019,
ref_880936753,Business,Cease Completed,25/07/2019,
ref_880936710,Business,Cease Completed,25/07/2019,
ref_880936687,Business,Cease Completed,25/07/2019,
ref_880936664,Business,Cease Completed,25/07/2019,
ref_880936639,Business,Cease Completed,25/07/2019,
ref_880936592,Business,Cease Completed,25/07/2019,
ref_880936567,Business,Cease Completed,25/07/2019,
ref_880936530,Business,Cease Completed,25/07/2019,
ref_880928151,Internal,Completed,25/07/2019,
ref_880928036,Internal,In Progress,25/07/2019,BAU
ref_880927842,Carrier,Completed,25/07/2019,
ref_880927652,Carrier,Cancelled,25/07/2019,BAU
ref_880922341,Business,Completed,25/07/2019,
ref_880863844,Business,Cease In Progress,25/07/2019,BAU
ref_880863782,Business,Cease In Progress,25/07/2019,Backlog
ref_880863666,Carrier,Cease In Progress,25/07/2019,BAU
ref_880863590,Business,Cease Completed,25/07/2019,
ref_880863497,Carrier,Cease Completed,25/07/2019,
ref_880648918,Business,In Progress,25/07/2019,BAU
ref_880989411,Carrier,In Progress,26/07/2019,BAU
ref_880989401,Carrier,Parked,26/07/2019,BAU Parked
ref_880985401,Carrier,Completed,26/07/2019,
ref_880940641,Carrier,In Progress,26/07/2019,BAU
ref_880925787,Business,Cease Completed,26/07/2019,
ref_880925764,Business,Cease Completed,26/07/2019,
ref_880925741,Business,Cease Completed,26/07/2019,
ref_880925708,Business,Cease Completed,26/07/2019,
ref_880925671,Business,Cease Completed,26/07/2019,
ref_880919183,Business,Completed,26/07/2019,
ref_880919001,Business,Completed,26/07/2019,
ref_880918798,Business,In Progress,26/07/2019,BAU
ref_880918567,Business,In Progress,26/07/2019,BAU
ref_880918099,Business,Completed,26/07/2019,
ref_880917743,Business,Completed,26/07/2019,
ref_881090095,Business,Cease Completed,29/07/2019,
ref_881090022,Business,Cease Completed,29/07/2019,
ref_881089989,Business,Cease Completed,29/07/2019,
ref_881089917,Business,Cease Completed,29/07/2019,
ref_881089805,Business,Cease Completed,29/07/2019,
ref_881072471,Business,Completed,29/07/2019,
ref_881066816,Business,Cease Completed,29/07/2019,
ref_881066756,Business,Cease In Progress,29/07/2019,BAU
ref_881066668,Business,Cease Completed,29/07/2019,
ref_881066484,Carrier,Cease Completed,29/07/2019,
ref_881065253,Business,Completed,29/07/2019,
ref_881064859,Business,In Progress,29/07/2019,BAU
ref_881057520,Internal,In Progress,29/07/2019,BAU
ref_881017627,Internal,In Progress,29/07/2019,BAU
ref_880973937,Business,Cease Completed,29/07/2019,
ref_880973912,Business,Cease Completed,29/07/2019,
ref_880973889,Business,Cease Completed,29/07/2019,
ref_880973799,Business,Cease Completed,29/07/2019,
ref_880973775,Business,Cease Completed,29/07/2019,
ref_880962321,Carrier,Cease In Progress,29/07/2019,BAU
ref_880962120,Carrier,Cease Completed,29/07/2019,
ref_880772227,Business,In Progress,29/07/2019,BAU
ref_881147828,Business,Cease Completed,30/07/2019,
ref_881147762,Carrier,Cancelled,30/07/2019,Backlog
ref_881147715,Business,Cease Completed,30/07/2019,
ref_881147568,Business,Cancelled,30/07/2019,Backlog
ref_881147494,Business,Cease Completed,30/07/2019,
ref_881147416,Business,Cease Completed,30/07/2019,
ref_881141342,Business,Cease Completed,30/07/2019,
ref_881141245,Business,Cease Completed,30/07/2019,
ref_881141153,Business,Cancelled,30/07/2019,Backlog
ref_881140987,Carrier,Cease Completed,30/07/2019,
ref_881134580,Carrier,In Progress,30/07/2019,BAU
ref_881126599,Carrier,Cease Completed,30/07/2019,
ref_881122411,Business,Parked,30/07/2019,BAU Parked
ref_881118621,Business,Parked,30/07/2019,BAU Parked
ref_881118611,Carrier,Completed,30/07/2019,
ref_881114461,Business,In Progress,30/07/2019,BAU
ref_881112411,Carrier,Parked,30/07/2019,BAU Parked
ref_881100861,Carrier,Completed,30/07/2019,
ref_881090389,Business,Cease Completed,30/07/2019,
ref_881090366,Business,Cease Completed,30/07/2019,
ref_881090343,Business,Cease Completed,30/07/2019,
ref_881090320,Business,Cease Completed,30/07/2019,
ref_881090295,Business,Cease Completed,30/07/2019,
ref_881074121,Carrier,Completed,30/07/2019,
ref_881073651,Carrier,In Progress,30/07/2019,BAU
ref_880909220,Business,In Progress,30/07/2019,BAU
ref_880908846,Business,Parked,30/07/2019,Project Parked
ref_880706187,Business,Cancelled,30/07/2019,BAU
ref_881192772,Carrier,Completed,31/07/2019,
ref_881192519,Business,Completed,31/07/2019,
ref_881182946,Carrier,In Progress,31/07/2019,BAU
ref_881182739,Carrier,In Progress,31/07/2019,BAU
ref_881182531,Carrier,In Progress,31/07/2019,BAU
ref_881182326,Carrier,In Progress,31/07/2019,BAU
ref_881182119,Carrier,Completed,31/07/2019,
ref_881181914,Carrier,In Progress,31/07/2019,BAU
ref_881181705,Carrier,In Progress,31/07/2019,BAU
ref_881181479,Carrier,In Progress,31/07/2019,BAU
ref_881180401,Carrier,Parked,31/07/2019,BAU Parked
ref_881179288,Business,Completed,31/07/2019,
ref_881179103,Business,Completed,31/07/2019,
ref_881178917,Business,Completed,31/07/2019,
ref_881178738,Business,Completed,31/07/2019,
ref_881178559,Business,Completed,31/07/2019,
ref_881172377,Business,Completed,31/07/2019,
ref_881172194,Business,Completed,31/07/2019,
ref_881172011,Business,Cancelled,31/07/2019,BAU
ref_881171416,Carrier,Completed,31/07/2019,
ref_881159198,Business,Parked,31/07/2019,Project Parked
ref_881158828,Business,Parked,31/07/2019,BAU Parked
ref_881158471,Business,In Progress,31/07/2019,BAU
ref_881138651,Business,Cease Completed,31/07/2019,
